energy,diameter,dfec_lynch,dfec_structure
25,4.48888888889,10079.7985218,3415.32980121
25,4.56868686869,10113.9470616,3483.64778427
25,4.64848484848,10143.2143836,3540.32188049
25,4.72828282828,10167.9434224,3601.01997524
25,4.80808080808,10188.4537978,3679.58506739
25,4.88787878788,10205.0431661,3777.31473708
25,4.96767676768,10217.9886089,3887.94406186
25,5.04747474747,10227.5480025,4001.86285099
25,5.12727272727,10233.9612921,4097.16517199
25,5.20707070707,10237.4516889,4140.74450592
25,5.28686868687,10238.2268682,4114.08930505
25,5.36666666667,10236.4800604,4037.26559515
25,5.44646464646,10232.391051,3960.32518135
25,5.52626262626,10226.1271501,3931.2934327
25,5.60606060606,10217.8441129,3973.32425643
25,5.68585858586,10207.6869533,4081.89774175
25,5.76565656566,10195.7906973,4232.50323685
25,5.84545454545,10182.2811333,4392.64250972
25,5.92525252525,10167.2754787,4536.59320379
25,6.00505050505,10150.8829686,4654.95743039
25,6.08484848485,10133.2054347,4749.58920326
25,6.16464646465,10114.3378581,4820.14509739
25,6.24444444444,10094.3688413,4858.25424629
25,6.32424242424,10073.3810419,4853.37676392
25,6.40404040404,10051.4516181,4801.91741912
25,6.48383838384,10028.6526196,4712.19528826
25,6.56363636364,10005.0513207,4603.23904649
25,6.64343434343,9980.71055832,4499.18742894
25,6.72323232323,9955.68905967,4422.93288331
25,6.80303030303,9930.04171368,4391.10429425
25,6.88282828283,9903.81981848,4410.75827665
25,6.96262626263,9877.07134611,4477.92648274
25,7.04242424242,9849.84117367,4577.91035318
25,7.12222222222,9822.17127226,4687.43437981
25,7.20202020202,9794.10090396,4779.65431767
25,7.28181818182,9765.6668201,4832.52240776
25,7.36161616162,9736.90341863,4837.7918385
25,7.44141414141,9707.84288625,4804.92457676
25,7.52121212121,9678.51535912,4756.5295141
25,7.60101010101,9648.94906334,4718.61245427
25,7.68080808081,9619.17042338,4712.10403495
25,7.76060606061,9589.20417872,4749.03380245
25,7.8404040404,9559.07350593,4832.41631855
25,7.9202020202,9528.80011171,4957.50553665
25,8.0,9498.40431511,5113.00327437
26,0.166,404.89991412,95.9220283395
26,0.261,639.03298101,153.290700284
26,0.507,1243.58315681,298.702671336
26,0.69,1692.95064522,412.996721056
26,0.89,2183.96578714,536.023023977
26,1.18,2895.85592882,730.425193424
26,1.54,3779.52307591,877.074812227
26,1.7,4172.2535439,1046.55061012
26,1.86,4564.97877161,1197.45448253
26,3.62,8421.36263264,2338.8968453
26,7.75,8421.2700733,4657.02340086
26,0.1,241.566041547,55.3132754539
26,0.179797979798,439.084023846,104.454860302
26,0.259595959596,635.572970657,152.441561315
26,0.339393939394,831.797946806,200.087850713
26,0.419191919192,1027.8971025,248.160986005
26,0.49898989899,1223.91447808,294.522093556
26,0.578787878788,1419.88000589,343.179603165
26,0.658585858586,1615.81809373,393.629221724
26,0.738383838384,1811.74224389,432.009671042
26,0.818181818182,2007.65505148,489.554935084
26,0.89797979798,2203.55656043,538.794105601
26,0.977777777778,2399.44894943,563.200605457
26,1.05757575758,2595.33627834,620.786473959
26,1.13737373737,2791.22056104,697.624467126
26,1.21717171717,2987.10160108,750.073971056
26,1.29696969697,3182.9787979,768.094061174
26,1.37676767677,3378.85308619,778.40349977
26,1.45656565657,3574.72582507,811.318790563
26,1.53636363636,3770.59752786,873.6800013
26,1.61616161616,3966.46766805,955.032980141
26,1.69595959596,4162.33603994,1042.18945627
26,1.77575757576,4358.20319974,1124.78175952
26,1.85555555556,4554.06984228,1193.97581257
26,1.93535353535,4749.93595891,1247.18795595
26,2.01515151515,4945.80113735,1281.7555984
26,2.09494949495,5141.66532456,1301.84882974
26,2.17474747475,5337.52898971,1305.94387605
26,2.25454545455,5533.39250403,1307.09284932
26,2.33434343434,5729.25568756,1299.01970458
26,2.41414141414,5925.11818313,1295.37201809
26,2.49393939394,6120.98002848,1301.12348652
26,2.57373737374,6316.84169346,1310.262607
26,2.65353535354,6512.70346722,1335.56383525
26,2.73333333333,6708.56513556,1378.66996156
26,2.81313131313,6904.42629606,1434.368352
26,2.89292929293,7100.01910134,1508.48155819
26,2.97272727273,7290.29489636,1593.94482412
26,3.05252525253,7470.7108452,1682.00344915
26,3.13232323232,7639.71817789,1776.48582412
26,3.21212121212,7796.79058995,1872.57886178
26,3.29191919192,7941.91839774,1965.9802982
26,3.37171717172,8075.38179563,2063.16997867
26,3.45151515152,8197.62680214,2166.75650319
26,3.53131313131,8309.19127782,2258.73687777
26,3.61111111111,8410.65882681,2331.14321141
26,3.69090909091,8502.62950312,2407.30399024
26,3.77070707071,8585.70096151,2504.6652665
26,3.85050505051,8660.45639661,2614.23790172
26,3.9303030303,8727.45702418,2714.38533063
26,4.0101010101,8787.23765444,2786.94344218
26,4.0898989899,8840.30436186,2840.42487692
26,4.1696969697,8887.13352583,2899.92491002
26,4.24949494949,8928.17179421,2973.12522009
26,4.32929292929,8963.8367665,3046.67478674
26,4.40909090909,8994.51790141,3107.16042943
26,4.48888888889,9020.577972,3158.96536617
26,4.56868686869,9042.35430092,3218.73300422
26,4.64848484848,9060.1603326,3297.22197169
26,4.72828282828,9074.28715656,3392.45968161
26,4.80808080808,9085.00493937,3497.31369515
26,4.88787878788,9092.56433179,3598.50898956
26,4.96767676768,9097.19787213,3667.72808719
26,5.04747474747,9099.12128426,3675.01913533
26,5.12727272727,9098.5346994,3620.35360397
26,5.20707070707,9095.62378717,3543.29358667
26,5.28686868687,9090.56082335,3496.25109363
26,5.36666666667,9083.50569038,3512.74816178
26,5.44646464646,9074.60681374,3596.90086006
26,5.52626262626,9064.00201984,3729.04337417
26,5.60606060606,9051.81931934,3877.49762526
26,5.68585858586,9038.17763619,4014.10445609
26,5.76565656566,9023.18749027,4126.58951923
26,5.84545454545,9006.95163181,4215.93889361
26,5.92525252525,8989.56561399,4282.36602033
26,6.00505050505,8971.11831888,4317.9015078
26,6.08484848485,8951.69244639,4312.08331004
26,6.16464646465,8931.3649767,4261.68420621
26,6.24444444444,8910.20759013,4175.86128098
26,6.32424242424,8888.28704829,4074.45541215
26,6.40404040404,8865.66554241,3981.72971668
26,6.48383838384,8842.40102573,3919.6673837
26,6.56363636364,8818.5475222,3902.88794744
26,6.64343434343,8794.15540724,3935.52508673
26,6.72323232323,8769.27165897,4010.18468061
26,6.80303030303,8743.94009482,4108.83609887
26,6.88282828283,8718.20159682,4206.09153398
26,6.96262626263,8692.09432065,4276.10279437
26,7.04242424242,8665.65388171,4302.44445758
26,7.12222222222,8638.91352456,4285.93928006
26,7.20202020202,8611.90428508,4244.23127159
26,7.28181818182,8584.65514558,4203.05062266
26,7.36161616162,8557.19317598,4185.84867844
26,7.44141414141,8529.5436585,4207.72433785
26,7.52121212121,8501.73020404,4274.20848018
26,7.60101010101,8473.77486517,4382.38312357
26,7.68080808081,8445.69824382,4522.25103746
26,7.76060606061,8417.51958636,4677.93884222
26,7.8404040404,8389.25686878,4829.56580314
26,7.9202020202,8360.92687772,4956.81003096
26,8.0,8332.5452909,5044.01283746
27,0.166,375.590972224,89.1614516626
27,0.261,592.552219657,142.303649848
27,0.507,1152.92189429,277.629640774
27,0.69,1569.5023336,378.168775893
27,0.89,2024.68816556,487.455353394
27,1.18,2684.64386727,672.465827633
27,1.54,3503.84740573,836.302828595
27,1.7,3867.92848843,995.114660339
27,1.86,4232.00625995,1111.57537097
27,3.62,7654.43593031,2222.42023435
27,7.75,7423.35323315,4529.70699596
27,0.1,224.105933522,51.4421614093
27,0.179797979798,407.210414931,96.9967055021
27,0.259595959596,589.348263735,141.519151582
27,0.339393939394,771.217152802,185.654245142
27,0.419191919192,952.978283671,229.242741713
27,0.49898989899,1134.68304176,272.607901174
27,0.578787878788,1316.35282905,315.382499186
27,0.658585858586,1497.99869379,365.958954046
27,0.738383838384,1679.62686432,399.495544269
27,0.818181818182,1861.24250755,459.470087539
27,0.89797979798,2042.84962629,489.306965339
27,0.977777777778,2224.45092727,522.500956638
27,1.05757575758,2406.0481747,589.743808627
27,1.13737373737,2587.64206705,652.707504175
27,1.21717171717,2769.23287474,681.708302301
27,1.29696969697,2950.82088717,690.212023803
27,1.37676767677,3132.4064776,711.250133093
27,1.45656565657,3313.99023106,761.055662851
27,1.53636363636,3495.57267988,832.718894929
27,1.61616161616,3677.15413338,913.295836373
27,1.69595959596,3858.73471489,991.406198293
27,1.77575757576,4040.31437044,1057.68159094
27,1.85555555556,4221.89306848,1109.31933181
27,1.93535353535,4403.47090176,1142.48559624
27,2.01515151515,4585.04804338,1161.93855535
27,2.09494949495,4766.62471661,1165.86680263
27,2.17474747475,4948.20106076,1166.71572264
27,2.25454545455,5129.7770868,1158.95703152
27,2.33434343434,5311.35273532,1156.80202615
27,2.41414141414,5492.9279181,1162.52383417
27,2.49393939394,5674.50261743,1172.70127911
27,2.57373737374,5856.07690202,1200.44465226
27,2.65353535354,6037.65084573,1243.35656683
27,2.73333333333,6219.22398107,1299.54861918
27,2.81313131313,6399.64020631,1373.4051771
27,2.89292929293,6572.86801077,1453.48906247
27,2.97272727273,6735.85066218,1537.39338271
27,3.05252525253,6887.55279841,1626.59838718
27,3.13232323232,7027.7176465,1714.32404478
27,3.21212121212,7156.49629996,1801.67471786
27,3.29191919192,7274.26718881,1896.11499271
27,3.37171717172,7381.53469737,1988.00726718
27,3.45151515152,7478.86819566,2060.29802651
27,3.53131313131,7566.86415466,2127.02175192
27,3.61111111111,7646.12227454,2211.73214164
27,3.69090909091,7717.2304257,2312.13346626
27,3.77070707071,7780.75540849,2408.43915612
27,3.85050505051,7837.23745742,2480.17187141
27,3.9303030303,7887.18728237,2530.74693566
27,4.0101010101,7931.08488228,2584.81733774
27,4.0898989899,7969.37931756,2652.20981892
27,4.1696969697,8002.48947932,2720.42015157
27,4.24949494949,8030.80499502,2776.13130501
27,4.32929292929,8054.68780321,2824.2003447
27,4.40909090909,8074.4734736,2881.2230355
27,4.48888888889,8090.47298959,2956.53608918
27,4.56868686869,8102.97424822,3046.97616696
27,4.64848484848,8112.24365451,3144.86817887
27,4.72828282828,8118.52772461,3233.92325437
27,4.80808080808,8122.05446769,3283.07933432
27,4.88787878788,8123.03476903,3268.53095407
27,4.96767676768,8121.66372423,3204.51445613
27,5.04747474747,8118.12182848,3139.35841221
27,5.12727272727,8112.57608407,3120.23052288
27,5.20707070707,8105.18104993,3167.361603
27,5.28686868687,8096.07981624,3272.10146859
27,5.36666666667,8085.40489627,3406.83257569
27,5.44646464646,8073.2790379,3540.04960442
27,5.52626262626,8059.81597616,3652.57333492
27,5.60606060606,8045.12113145,3741.90307589
27,5.68585858586,8029.2922521,3809.8201056
27,5.76565656566,8012.42000695,3850.56549144
27,5.84545454545,7994.58852671,3853.45684229
27,5.92525252525,7975.87589976,3813.2436281
27,6.00505050505,7956.35462929,3736.99242292
27,6.08484848485,7936.09205272,3643.43216599
27,6.16464646465,7915.15072996,3556.65003454
27,6.24444444444,7893.58880124,3498.81298528
27,6.32424242424,7871.46031535,3484.59355665
27,6.40404040404,7848.81553198,3517.78609203
27,6.48383838384,7825.70119863,3590.24149578
27,6.56363636364,7802.16080558,3682.9805012
27,6.64343434343,7778.23482227,3770.10788605
27,6.72323232323,7753.96091508,3826.83790984
27,6.80303030303,7729.37414931,3840.17403326
27,6.88282828283,7704.50717514,3815.72232242
27,6.96262626263,7679.39039808,3774.57040111
27,7.04242424242,7654.05213672,3742.59599523
27,7.12222222222,7628.51876791,3740.48525243
27,7.20202020202,7602.8148619,3779.33039364
27,7.28181818182,7576.96330818,3860.67419013
27,7.36161616162,7550.98543164,3977.98777969
27,7.44141414141,7524.90110024,4118.01758345
27,7.52121212121,7498.72882397,4262.32570573
27,7.60101010101,7472.4858462,4390.26553586
27,7.68080808081,7446.18822872,4483.96574475
27,7.76060606061,7419.85093101,4533.71506603
27,7.8404040404,7393.48788431,4540.36638758
27,7.9202020202,7367.11206054,4512.76518845
27,8.0,7340.73553578,4462.18683544
28,0.166,349.345337904,83.0858858728
28,0.261,550.931054853,132.300288527
28,0.507,1071.8394004,260.028894614
28,0.69,1459.08403293,347.408676429
28,0.89,1882.2341339,444.60228215
28,1.18,2495.74082093,612.022560638
28,1.54,3257.29175699,801.331401651
28,1.7,3595.75035044,939.388609518
28,1.86,3934.20574718,1022.12085416
28,3.62,6963.55007507,2142.35842004
28,7.75,6569.46559265,3974.41526142
28,0.1,208.458976198,47.9486131185
28,0.179797979798,378.646106807,90.262963086
28,0.259595959596,547.95817438,131.58874307
28,0.339393939394,717.021899867,172.915232131
28,0.419191919192,885.980726673,213.420030743
28,0.49898989899,1054.88619996,255.133604649
28,0.578787878788,1223.76084134,293.41191976
28,0.658585858586,1392.6158308,336.884484034
28,0.738383838384,1561.45760697,375.678658843
28,0.818181818182,1730.29015905,426.096482216
28,0.89797979798,1899.11591107,447.096106323
28,0.977777777778,2067.93642678,493.372035728
28,1.05757575758,2236.75285291,559.370362496
28,1.13737373737,2405.56601607,602.663508025
28,1.21717171717,2574.37648456,615.749624196
28,1.29696969697,2743.1847083,627.23338096
28,1.37676767677,2911.99107746,663.299683101
28,1.45656565657,3080.79589677,724.219914971
28,1.53636363636,3249.59940449,797.895409626
28,1.61616161616,3418.40181763,871.871333338
28,1.69595959596,3587.20332382,936.469091173
28,1.77575757576,3756.00406186,987.63266273
28,1.85555555556,3924.80414232,1020.63597403
28,1.93535353535,4093.6036635,1040.65434194
28,2.01515151515,4262.4026974,1044.97007052
28,2.09494949495,4431.2012898,1045.96077867
28,2.17474747475,4599.99948077,1038.85285972
28,2.25454545455,4768.7973073,1037.15720422
28,2.33434343434,4937.59479436,1042.59973916
28,2.41414141414,5106.39196493,1053.24689746
28,2.49393939394,5275.18885655,1081.49596649
28,2.57373737374,5443.98555622,1123.24424764
28,2.65353535354,5612.78355712,1179.03559323
28,2.73333333333,5779.33318219,1250.33262322
28,2.81313131313,5937.79610341,1325.2982329
28,2.89292929293,6085.96781006,1405.32898362
28,2.97272727273,6223.12269589,1488.35382556
28,3.05252525253,6349.17771034,1568.99617601
28,3.13232323232,6464.38905932,1652.65800979
28,3.21212121212,6569.19865852,1741.76254215
28,3.29191919192,6664.1468948,1818.45287444
28,3.37171717172,6749.82023139,1879.57686336
28,3.45151515152,6826.81889891,1950.08731356
28,3.53131313131,6895.7368573,2039.50342708
28,3.61111111111,6957.14952646,2132.74385468
28,3.69090909091,7011.606514,2207.51404317
28,3.77070707071,7059.62760424,2257.8694009
28,3.85050505051,7101.70095103,2305.70366084
28,3.9303030303,7138.28268456,2366.37421382
28,4.0101010101,7169.79733655,2430.70865337
28,4.0898989899,7196.63902998,2484.04708862
28,4.1696969697,7219.17283701,2528.81796167
28,4.24949494949,7237.73642764,2581.18126878
28,4.32929292929,7252.64180731,2651.02693167
28,4.40909090909,7264.17703079,2735.38278587
28,4.48888888889,7272.6078857,2826.42212173
28,4.56868686869,7278.17960342,2906.79689727
28,4.64848484848,7281.11831642,2944.93951849
28,4.72828282828,7281.63263016,2921.22885612
28,4.80808080808,7279.914954,2857.3722942
28,4.88787878788,7276.14275966,2804.28083433
28,4.96767676768,7270.47982573,2803.58218963
28,5.04747474747,7263.07731335,2866.67768356
28,5.12727272727,7254.07475453,2977.51879321
28,5.20707070707,7243.60100905,3105.27884404
28,5.28686868687,7231.77513148,3221.87987719
28,5.36666666667,7218.70714193,3315.98511173
28,5.44646464646,7204.49874129,3389.01023568
28,5.52626262626,7189.24398178,3439.47430363
28,5.60606060606,7173.02988017,3457.88983163
28,5.68585858586,7155.93697161,3435.62777586
28,5.76565656566,7138.03981437,3374.75943628
28,5.84545454545,7119.40745569,3290.48215385
28,5.92525252525,7100.10386267,3205.97946074
28,6.00505050505,7080.18831787,3144.50380226
28,6.08484848485,7059.71578016,3122.80527275
28,6.16464646465,7038.73721436,3146.93098139
28,6.24444444444,7017.29989391,3210.60075093
28,6.32424242424,6995.44767963,3296.03497474
28,6.40404040404,6973.22127616,3377.7473816
28,6.48383838384,6950.65846809,3430.78133448
28,6.56363636364,6927.79433727,3442.06446902
28,6.64343434343,6904.66146248,3417.69061254
28,6.72323232323,6881.29010275,3379.30318473
28,6.80303030303,6857.70836646,3352.52930662
28,6.88282828283,6833.94236708,3356.8160416
28,6.96262626263,6810.01636677,3401.50036807
28,7.04242424242,6785.95290886,3486.29164582
28,7.12222222222,6761.77294042,3602.87587018
28,7.20202020202,6737.49592535,3736.33411289
28,7.28181818182,6713.13994892,3867.12384358
28,7.36161616162,6688.72181437,3975.00258
28,7.44141414141,6664.25713248,4044.84096366
28,7.52121212121,6639.7604042,4071.52256609
28,7.60101010101,6615.2450973,4060.22340373
28,7.68080808081,6590.72371728,4021.68380214
28,7.76060606061,6566.20787326,3966.40086138
28,7.8404040404,6541.70833882,3901.71845559
28,7.9202020202,6517.23510863,3832.04038546
28,8.0,6492.79745098,3759.7135767
29,0.166,325.721498763,77.5671958923
29,0.261,513.532263614,123.414443236
29,0.507,999.008424039,242.553929905
29,0.69,1359.92685669,323.650111233
29,0.89,1754.30357658,411.028568518
29,1.18,2326.09822527,554.458544657
29,1.54,3035.87536446,767.317898989
29,1.7,3351.32477446,881.285231399
