energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
134.0,235829.560033,9.33302564538e-16,2.8465937366e-11,0.498352664105,0.514338425751,0.628805808543,36707.9114843,73658.5035624
135.0,233155.610926,9.05951865152e-16,2.81615015386e-11,0.492850093157,0.513010071562,0.629772700744,35856.39741,72753.1513291
136.0,229993.808823,8.79595794225e-16,2.78625385269e-11,0.487359973539,0.511692916187,0.630730690279,34942.3657564,71697.2415743
137.0,226637.958981,8.54191260142e-16,2.75689107188e-11,0.481886122888,0.510386797124,0.631679919055,34012.837664,70582.7290899
138.0,222999.042629,8.29697333692e-16,2.72804849339e-11,0.476432078757,0.50909155522,0.632620525763,33055.8605588,69382.1050948
139.0,218728.291303,8.06075124947e-16,2.69971322502e-11,0.471001114311,0.507807034584,0.63355264597,32022.0610911,67987.2300047
140.0,214312.557799,7.83287766979e-16,2.67206596574e-11,0.465596253276,0.506584461299,0.634455541964,30987.5165773,66554.4801085
141.0,209633.675343,7.61299810801e-16,2.64496128187e-11,0.460220284168,0.505389367757,0.635343335752,29934.5976843,65044.0641452
142.0,204221.230207,7.40078026411e-16,2.61832050878e-11,0.454875773813,0.504203920298,0.636223344525,28797.6232611,63308.7645439
143.0,198675.048394,7.19590598624e-16,2.59213251955e-11,0.449565080209,0.503027983507,0.637095687036,27663.9762539,61534.9756281
144.0,192985.854664,6.99807242935e-16,2.56638652945e-11,0.444290364724,0.501861424685,0.637960479455,26532.9963969,59719.9455661
145.0,186499.544199,6.80699121933e-16,2.54107208321e-11,0.439053603689,0.500704113775,0.638817835444,25316.5178273,57661.5648171
146.0,179775.098231,6.62238766816e-16,2.51617904272e-11,0.433856599382,0.499555923296,0.639667866227,24093.4313667,55533.167874
147.0,172931.028226,6.44400003656e-16,2.49169757533e-11,0.428700990448,0.498416728278,0.640510680655,22880.4291034,53371.533104
148.0,165373.054441,6.27157884111e-16,2.46761814267e-11,0.423588261775,0.497286406193,0.641346385275,21600.2546307,50993.5155904
149.0,157427.691792,6.10488513039e-16,2.44395848565e-11,0.41851975384,0.496171825689,0.642171942733,20298.5218162,48500.7496778
150.0,149362.148053,5.94369336044e-16,2.42085118822e-11,0.413496671566,0.495110026662,0.642970773599,19011.7562005,45978.0150793
151.0,140260.827001,5.78778683331e-16,2.39811389941e-11,0.4085200927,0.494056305946,0.643763037117,17623.88054,43140.7924723
152.0,130253.099701,5.63695895031e-16,2.37573830097e-11,0.403590975737,0.493010555828,0.644548827573,16155.5978177,40029.6309603
153.0,120159.470587,5.4910124734e-16,2.35371631471e-11,0.398710167416,0.491972670653,0.645328237321,14711.2778738,36897.1726233
154.0,109869.792087,5.34975904365e-16,2.33204009415e-11,0.393878409805,0.490942546774,0.646101356835,13277.5185426,33709.6886046
155.0,99086.8455827,5.21301872734e-16,2.31070201633e-11,0.389096346992,0.489920082499,0.646868274755,11819.2731437,30376.212049
156.0,88238.836826,5.08061958803e-16,2.28969467411e-11,0.384364531413,0.488905178048,0.647629077941,10388.7120881,27028.2797685
157.0,74786.6772616,4.95239728289e-16,2.26901086872e-11,0.37968342982,0.487897735503,0.648383851514,8690.51269747,22888.8384768
158.0,49927.8242473,4.82819468185e-16,2.24864360259e-11,0.375053428918,0.486897658762,0.649132678902,5726.32604982,15268.027455
159.0,24990.5140892,4.70786150804e-16,2.22858607253e-11,0.370474840684,0.485904853498,0.649875641889,2828.88236934,7635.82856021
160.0,0.0,4.5912559293e-16,2.20891696601e-11,0.365947907388,0.484949148662,0.650602020557,0.0,0.0
